Country,3TC,ABC,AZT,ddl,d4T,EFV,FTC,LPV/r,NVP,TDF,ATV/r,Overall Treatment Impact
Samoa,0.7221843130644419,0.002881458899526695,0.2685941197681436,0.0,0.0,0.5587327872800645,0.20337979217436633,0.0605874808872322,0.29490961721635295,0.6746734262928915,0.011334219855158584,2.797277215438178
San Marino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,0.5983099704142508,0.002389297871642616,0.22257045127269265,0.0,0.0,0.46281280180646595,0.16849813303590586,0.05023248274537623,0.2443646299193239,0.558916950433173,0.009398188978990404,2.3174929064778214
Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2452.0796655406693,144.93164839336936,1014.7887514635383,4.123448059319178,21.0858875086144,1649.4647932492046,567.0587163378364,265.5696226699469,1076.333084063494,1899.7870000991072,31.33297855383794,9126.555595938938
Serbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,8.484754388989037,0.03388311511671075,3.1563164691835963,0.0,0.0,6.5632417067843605,2.3895060161257335,0.7123569713346957,3.465384113164833,7.926114025786393,0.1332776138308825,32.86483442031624
Sierra Leone,230.2234910835069,7.360091407752515,90.6398816729246,0.19761623337091047,1.008822265749087,166.01076261537952,59.07059481561624,22.455107792066336,97.66524987231337,196.55687905236599,3.3336786487965844,874.5221754598421
Singapore,2.2295704727551526,0.009057426735096626,0.8328312221717447,0.0,0.0,1.7186562992631134,0.6281147691465458,0.1899358674069437,0.9134747941122154,2.0804746842136033,0.03561828111942622,8.637733816923841
Sint Maarten (Dutch part),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,13.4604793647366,0.05370625940743021,5.006208998486066,0.0,0.0,10.413977453583895,3.7907075053334696,1.1292637094032116,5.4966921119607175,12.57494460661492,0.2112535951222418,52.13723360464855
Somalia,245.76110429786078,18.577646748674056,104.78600020702872,0.5428376855092849,2.7676375000616242,157.37946079172204,53.61961317858355,29.33635899994987,110.0154743411872,179.50880621578884,3.1183589442394197,905.4132989106054
South Africa,30935.21521597283,3314.3969117616543,14444.810905746,94.25752378535992,485.3922391862809,17476.861850713565,5577.151939621927,3925.116726081,14886.251813790428,18926.67404066227,305.5632718335019,110371.69243915482
South Sudan,2371.7930590575615,90.36534772942665,947.6979004450005,2.4884562471958165,12.689093004070429,1677.4377348057915,596.548721753517,242.1918010821312,1016.3224245211771,1983.0382484550496,34.53949793154899,8975.11228503247
Spain,6334.806293213693,64.86950276829936,2360.5163720918476,1.1971571278536606,6.1836713307118725,4874.8320169714525,1737.7132859886726,520.5550115115195,2587.0285372627427,5807.884828010271,91.13820962575157,24386.724885902815
Sri Lanka,20.84978699522821,1.4703481012481223,8.949992723390736,0.04166958095076921,0.21372258775361377,13.393431531764511,4.573784408584136,2.3935739389601394,9.410570455675726,15.311123485653667,0.26199247440336826,76.869996283613
Sudan,102.12216893488441,5.314618139135632,41.929010082054134,0.15050518705382124,0.7681049019743187,69.5435269945379,24.388484962942115,11.09416143904605,44.583028757482666,81.24256203366765,1.4199522675765177,382.5561237003552
Suriname,21.256137210481185,0.3828762595140943,8.155657132203363,0.008746472179645077,0.045178120736003816,15.895742466506494,5.674230538257135,1.8632038022112587,8.871756071600283,18.91441195626205,0.30722128209039873,81.37516131204191
Swaziland,2188.4509875048225,175.7449134998873,964.7063054339955,4.9273177277358124,25.388549112550088,1361.4006127794175,450.167776627024,248.44821054671172,1009.1221701492153,1521.6422888251036,23.904349910202914,7973.903482116666
Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syrian Arab Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tajikistan,85.59264437726512,10.751314385157228,42.58490227965611,0.30285158232370424,1.564318169690368,43.645969910910715,13.497008126639011,11.552500202063426,43.377186524253915,45.931053232186926,0.7756222972908534,299.57537108743736
Tanzania,4516.525598783751,18.036344928234847,1680.1410479754643,0.0,0.0,3493.6838263893114,1271.959634363153,379.19524231373407,1844.6610637355623,4219.155352664083,70.94510070829746,17494.303211861592
Thailand,11191.263443750282,54.651596362201985,4124.469530963867,0.3517207129929766,1.8167417114673599,8716.2295976762,3134.0577616371547,906.1863289390151,4536.34196136868,10447.959504426784,166.86716073831295,43280.19534828696
The Former Yugoslav Republic of Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timor-Leste,4.0480596170705265,0.01644487305916438,1.5121075918012332,0.0,0.0,3.120432049888793,1.1404196740754633,0.3448519452866593,1.658525922568386,3.7773578617120127,0.0646693734021517,15.682868908864391
Togo,809.5066978409428,47.425624028148846,335.80557311833104,1.3405750923330373,6.864021867698557,543.995870463034,187.11290634082593,87.29311349735332,356.14739284246474,626.7847897121735,10.341303640266549,3012.617868443572
Tokelau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,0.12446619578537967,0.0004966103819316991,0.046291352073276594,0.0,0.0,0.09629583921342517,0.0350518677484839,0.010442061841878148,0.050826745321684366,0.1162778438260965,0.0019534171568758845,0.48210193334903195
Trinidad and Tobago,148.2949440486367,3.6782946278431723,57.78804917956948,0.09050726380303077,0.4674968384504252,108.95998509932242,38.53560617957054,13.308186103303653,62.57737842751342,128.74494419426404,2.0631877159682146,564.508579678245
Tunisia,48.461080719932944,0.1962256159430908,18.08796261304077,0.0,0.0,37.38092173470413,13.651700344781517,4.116917362187627,19.843249549762564,45.22992748784173,0.7716924180601379,187.73967784625452
Turkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuvalu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,59920.993282435666,4624.633626282269,26052.85226626854,130.62012270390943,671.5826540824825,37853.50329658312,12631.199591087994,6813.695694838381,27316.2984120131,42585.21805661099,681.534365509142,219282.1313684156
Ukraine,2939.4485705834463,42.00895380191081,1125.1312815104193,0.8885457267743976,4.576349511256082,2206.0828206999813,798.449798913455,262.3476357499138,1225.1050209534671,2649.114448308533,45.13048270632883,11298.283908465486
United Arab Emirates,27.439156595088754,0.1094800877506322,10.205145666436652,0.0,0.0,21.228869372603057,7.727348634961393,2.3020015052838265,11.204994378595874,25.633996003100417,0.43063997356739786,106.28163221738801
United Kingdom of Great Britain and Northern Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,754.583770720432,3.010730200375846,280.64409600364155,0.0,0.0,583.7992958638343,212.50404874631636,63.305625668249924,308.1401893604655,704.9413962714195,11.842708574198541,2922.7718614089335
Uruguay,27.266695154531188,0.40458108219390915,10.352222506200619,0.008726192985787383,0.04507337269019584,20.611131186285288,7.363518949525822,2.3385908987044854,11.292571582099649,24.556422491687474,0.39545879191428573,104.6349922088187
US Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,142.3371949865204,1.4716053747188633,54.0420114338866,0.02605899020919822,0.13460240674741067,107.86834181656032,39.18371098748443,12.4600557521991,58.99905488363591,129.92540558096331,2.2159652765144653,548.66400748944
Vanuatu,16.675728640210348,0.06653485242920068,6.202021526338599,0.0,0.0,12.901521363064182,4.696178196963245,1.3990062813497592,6.809664321314857,15.578669841056627,0.2617148714447961,64.59103989417162
Venezuela,629.3543073664962,2.2427866209787957,227.13963467942241,0.0,0.0,498.03807796258775,176.22981543970425,47.89670940484967,250.81445647779464,592.2627160424274,8.834878960968254,2432.8133829552294
Viet Nam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wallis and Futuna Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Bank and Gaza Strip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yemen,7.774943070210161,0.6161821777859664,3.3726329715903756,0.017737992907431138,0.09079632593271851,4.887400067904632,1.6525924823916032,0.9292961353266729,3.530873770803371,5.540475102752494,0.09528880795678248,28.50821890556221
Zambia,20236.19922068516,2806.4428436531184,9888.275335090259,81.23781156083685,417.56380646044227,10325.478872126683,3075.1708056339116,2842.695600828629,10049.214062330082,10586.870021682873,164.1604248184053,70473.3088048704
Zimbabwe,52929.806500190665,5400.582304742979,24512.041364095927,152.77043589336654,787.3938135970711,30429.665557756187,9741.310849170637,6523.241701782574,25328.335782529768,33087.55183060526,521.8486973188203,189414.54883768325
